"Step","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_9_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_9_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_9_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_8_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_8_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_8_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_7_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_7_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_7_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_6_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_6_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_6_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_5_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_5_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_5_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_4_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_4_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_4_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_3_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_3_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_3_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_2_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_2_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_2_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_1_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_1_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_1_contcorrect_True - current_best_fitness__MAX","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_0_contcorrect_True - current_best_fitness","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_0_contcorrect_True - current_best_fitness__MIN","brax_ppo/num_timesteps_2560000000_noise_range_1.0_perturbe_every_n_gens_5_trial_0_contcorrect_True - current_best_fitness__MAX"
"1919","9.28125","9.28125","9.28125","11.2890625","11.2890625","11.2890625","29.2109375","29.2109375","29.2109375","14.765625","14.765625","14.765625","10.75","10.75","10.75","10.3515625","10.3515625","10.3515625","200","200","200","10.7109375","10.7109375","10.7109375","10.140625","10.140625","10.140625","11.0625","11.0625","11.0625"
"1920","9.40625","9.40625","9.40625","11.2890625","11.2890625","11.2890625","31.265625","31.265625","31.265625","16.546875","16.546875","16.546875","10.796875","10.796875","10.796875","9.7421875","9.7421875","9.7421875","200","200","200","10.4453125","10.4453125","10.4453125","10.984375","10.984375","10.984375","10.9296875","10.9296875","10.9296875"
"1921","9.3125","9.3125","9.3125","10.875","10.875","10.875","11.5390625","11.5390625","11.5390625","15.6640625","15.6640625","15.6640625","12.5","12.5","12.5","10.1484375","10.1484375","10.1484375","52.515625","52.515625","52.515625","10.1875","10.1875","10.1875","10.640625","10.640625","10.640625","11.03125","11.03125","11.03125"
"1922","9.359375","9.359375","9.359375","11.3125","11.3125","11.3125","11.6953125","11.6953125","11.6953125","14.0625","14.0625","14.0625","11.5703125","11.5703125","11.5703125","10","10","10","42.515625","42.515625","42.515625","10.1328125","10.1328125","10.1328125","9.578125","9.578125","9.578125","11.1484375","11.1484375","11.1484375"
"1923","9.359375","9.359375","9.359375","11.1796875","11.1796875","11.1796875","11.3984375","11.3984375","11.3984375","46.609375","46.609375","46.609375","11.1015625","11.1015625","11.1015625","9.953125","9.953125","9.953125","28.7421875","28.7421875","28.7421875","10.078125","10.078125","10.078125","9.3828125","9.3828125","9.3828125","11.078125","11.078125","11.078125"
"1924","9.3828125","9.3828125","9.3828125","10.2265625","10.2265625","10.2265625","9.5078125","9.5078125","9.5078125","58.9375","58.9375","58.9375","11.34375","11.34375","11.34375","10.1484375","10.1484375","10.1484375","9.7578125","9.7578125","9.7578125","9.7734375","9.7734375","9.7734375","9.328125","9.328125","9.328125","11.2421875","11.2421875","11.2421875"
"1925","9.390625","9.390625","9.390625","11.1171875","11.1171875","11.1171875","11.5234375","11.5234375","11.5234375","58.328125","58.328125","58.328125","11.3984375","11.3984375","11.3984375","10.6640625","10.6640625","10.6640625","17.3515625","17.3515625","17.3515625","10.0234375","10.0234375","10.0234375","9.3359375","9.3359375","9.3359375","11.3203125","11.3203125","11.3203125"
"1926","11.59375","11.59375","11.59375","10.0546875","10.0546875","10.0546875","11.5859375","11.5859375","11.5859375","21.5234375","21.5234375","21.5234375","10.3828125","10.3828125","10.3828125","9.96875","9.96875","9.96875","9.9375","9.9375","9.9375","25.765625","25.765625","25.765625","200","200","200","11.2265625","11.2265625","11.2265625"
"1927","9.59375","9.59375","9.59375","10.171875","10.171875","10.171875","10.34375","10.34375","10.34375","26.5625","26.5625","26.5625","10.3203125","10.3203125","10.3203125","9.7734375","9.7734375","9.7734375","9.859375","9.859375","9.859375","25.203125","25.203125","25.203125","200","200","200","11.125","11.125","11.125"
"1928","11.6328125","11.6328125","11.6328125","11.1171875","11.1171875","11.1171875","11.4921875","11.4921875","11.4921875","17.6875","17.6875","17.6875","10.3671875","10.3671875","10.3671875","9.796875","9.796875","9.796875","9.4296875","9.4296875","9.4296875","25.3515625","25.3515625","25.3515625","145.265625","145.265625","145.265625","11.3203125","11.3203125","11.3203125"
"1929","11.5234375","11.5234375","11.5234375","10.75","10.75","10.75","11.1484375","11.1484375","11.1484375","18.4296875","18.4296875","18.4296875","10.734375","10.734375","10.734375","9.8203125","9.8203125","9.8203125","10.1171875","10.1171875","10.1171875","24.90625","24.90625","24.90625","71.5","71.5","71.5","10.90625","10.90625","10.90625"
"1930","11.5390625","11.5390625","11.5390625","10.2578125","10.2578125","10.2578125","11.4296875","11.4296875","11.4296875","16.125","16.125","16.125","11.21875","11.21875","11.21875","10.1953125","10.1953125","10.1953125","11.046875","11.046875","11.046875","26.4375","26.4375","26.4375","146.1875","146.1875","146.1875","10.7890625","10.7890625","10.7890625"
"1931","10.9765625","10.9765625","10.9765625","167.4375","167.4375","167.4375","10.1796875","10.1796875","10.1796875","32.0859375","32.0859375","32.0859375","11.3828125","11.3828125","11.3828125","10.046875","10.046875","10.046875","10.6875","10.6875","10.6875","20.03125","20.03125","20.03125","9.3515625","9.3515625","9.3515625","163.0390625","163.0390625","163.0390625"
"1932","11.59375","11.59375","11.59375","170.9921875","170.9921875","170.9921875","9.9765625","9.9765625","9.9765625","27.8359375","27.8359375","27.8359375","11.484375","11.484375","11.484375","9.8828125","9.8828125","9.8828125","10.4453125","10.4453125","10.4453125","22.15625","22.15625","22.15625","9.2734375","9.2734375","9.2734375","173.765625","173.765625","173.765625"
"1933","9.828125","9.828125","9.828125","200","200","200","11.0546875","11.0546875","11.0546875","28.9609375","28.9609375","28.9609375","11.5078125","11.5078125","11.5078125","9.9921875","9.9921875","9.9921875","10.8828125","10.8828125","10.8828125","19.125","19.125","19.125","11.578125","11.578125","11.578125","194.171875","194.171875","194.171875"
"1934","9.625","9.625","9.625","184.3828125","184.3828125","184.3828125","11.0625","11.0625","11.0625","30.4375","30.4375","30.4375","11.28125","11.28125","11.28125","10.28125","10.28125","10.28125","10.921875","10.921875","10.921875","20.84375","20.84375","20.84375","9.1796875","9.1796875","9.1796875","193.6328125","193.6328125","193.6328125"
"1935","9.3828125","9.3828125","9.3828125","166.9609375","166.9609375","166.9609375","11.4296875","11.4296875","11.4296875","50.328125","50.328125","50.328125","10.2109375","10.2109375","10.2109375","10.6875","10.6875","10.6875","11.234375","11.234375","11.234375","25.125","25.125","25.125","9.4140625","9.4140625","9.4140625","194.6328125","194.6328125","194.6328125"
"1936","11.3984375","11.3984375","11.3984375","129.5390625","129.5390625","129.5390625","12.203125","12.203125","12.203125","50.203125","50.203125","50.203125","10.3671875","10.3671875","10.3671875","10.4765625","10.4765625","10.4765625","9.296875","9.296875","9.296875","10.484375","10.484375","10.484375","9.3828125","9.3828125","9.3828125","9.8515625","9.8515625","9.8515625"
"1937","11.671875","11.671875","11.671875","175.1640625","175.1640625","175.1640625","10.7109375","10.7109375","10.7109375","42.7265625","42.7265625","42.7265625","10.1171875","10.1171875","10.1171875","10.6171875","10.6171875","10.6171875","9.578125","9.578125","9.578125","10.7109375","10.7109375","10.7109375","9.2890625","9.2890625","9.2890625","9.5703125","9.5703125","9.5703125"
"1938","9.28125","9.28125","9.28125","170.3515625","170.3515625","170.3515625","9.6640625","9.6640625","9.6640625","45.09375","45.09375","45.09375","9.4140625","9.4140625","9.4140625","10.734375","10.734375","10.734375","9.921875","9.921875","9.921875","10.453125","10.453125","10.453125","11.5234375","11.5234375","11.5234375","9.75","9.75","9.75"
"1939","11.5390625","11.5390625","11.5390625","174.71875","174.71875","174.71875","9.9765625","9.9765625","9.9765625","44","44","44","10.265625","10.265625","10.265625","10.21875","10.21875","10.21875","9.53125","9.53125","9.53125","10.578125","10.578125","10.578125","11.515625","11.515625","11.515625","9.90625","9.90625","9.90625"
"1940","11.5859375","11.5859375","11.5859375","175.1328125","175.1328125","175.1328125","9.546875","9.546875","9.546875","39.4140625","39.4140625","39.4140625","10.6640625","10.6640625","10.6640625","11.6484375","11.6484375","11.6484375","9.7421875","9.7421875","9.7421875","10.2890625","10.2890625","10.2890625","11.6171875","11.6171875","11.6171875","9.71875","9.71875","9.71875"
"1941","9.390625","9.390625","9.390625","11.3984375","11.3984375","11.3984375","10.421875","10.421875","10.421875","13.3359375","13.3359375","13.3359375","11.546875","11.546875","11.546875","11.0546875","11.0546875","11.0546875","11.234375","11.234375","11.234375","11.0859375","11.0859375","11.0859375","9.3828125","9.3828125","9.3828125","10.953125","10.953125","10.953125"
"1942","9.34375","9.34375","9.34375","11.25","11.25","11.25","9.3125","9.3125","9.3125","13.1640625","13.1640625","13.1640625","10.9140625","10.9140625","10.9140625","10.7734375","10.7734375","10.7734375","10.84375","10.84375","10.84375","11.0390625","11.0390625","11.0390625","9.4765625","9.4765625","9.4765625","11.078125","11.078125","11.078125"
"1943","9.3828125","9.3828125","9.3828125","11.15625","11.15625","11.15625","9.390625","9.390625","9.390625","13.78125","13.78125","13.78125","11.09375","11.09375","11.09375","10.90625","10.90625","10.90625","10.046875","10.046875","10.046875","10.8515625","10.8515625","10.8515625","10.3515625","10.3515625","10.3515625","11.078125","11.078125","11.078125"
"1944","9.1953125","9.1953125","9.1953125","10.125","10.125","10.125","9.34375","9.34375","9.34375","14.28125","14.28125","14.28125","11.2734375","11.2734375","11.2734375","10.40625","10.40625","10.40625","10.4140625","10.4140625","10.4140625","10.9140625","10.9140625","10.9140625","11.5390625","11.5390625","11.5390625","11.015625","11.015625","11.015625"
"1945","9.3125","9.3125","9.3125","10.9921875","10.9921875","10.9921875","9.421875","9.421875","9.421875","14.609375","14.609375","14.609375","11.5","11.5","11.5","10.4921875","10.4921875","10.4921875","10.046875","10.046875","10.046875","11.0078125","11.0078125","11.0078125","11.3515625","11.3515625","11.3515625","11.0859375","11.0859375","11.0859375"
"1946","9.265625","9.265625","9.265625","200","200","200","9.28125","9.28125","9.28125","14.2265625","14.2265625","14.2265625","13.4296875","13.4296875","13.4296875","11.8984375","11.8984375","11.8984375","10.421875","10.421875","10.421875","122.3203125","122.3203125","122.3203125","9.390625","9.390625","9.390625","9.796875","9.796875","9.796875"
"1947","9.265625","9.265625","9.265625","200","200","200","9.3671875","9.3671875","9.3671875","13.6953125","13.6953125","13.6953125","14.4375","14.4375","14.4375","12.6796875","12.6796875","12.6796875","11.234375","11.234375","11.234375","122.0078125","122.0078125","122.0078125","9.7421875","9.7421875","9.7421875","9.71875","9.71875","9.71875"
"1948","9.3125","9.3125","9.3125","200","200","200","9.21875","9.21875","9.21875","14.046875","14.046875","14.046875","14.8515625","14.8515625","14.8515625","11.890625","11.890625","11.890625","11.4140625","11.4140625","11.4140625","113.7578125","113.7578125","113.7578125","11.3515625","11.3515625","11.3515625","9.984375","9.984375","9.984375"
"1949","11.6015625","11.6015625","11.6015625","200","200","200","9.1796875","9.1796875","9.1796875","16.6875","16.6875","16.6875","16.0703125","16.0703125","16.0703125","11.765625","11.765625","11.765625","9.984375","9.984375","9.984375","114.703125","114.703125","114.703125","9.3828125","9.3828125","9.3828125","9.6953125","9.6953125","9.6953125"
"1950","28.125","28.125","28.125","200","200","200","12.8125","12.8125","12.8125","12.453125","12.453125","12.453125","13.859375","13.859375","13.859375","11.6796875","11.6796875","11.6796875","9.9921875","9.9921875","9.9921875","111.8046875","111.8046875","111.8046875","9.4296875","9.4296875","9.4296875","10.09375","10.09375","10.09375"
"1951","15.515625","15.515625","15.515625","10.140625","10.140625","10.140625","11.5859375","11.5859375","11.5859375","114.6640625","114.6640625","114.6640625","200","200","200","9.9921875","9.9921875","9.9921875","10.0234375","10.0234375","10.0234375","10.171875","10.171875","10.171875","9.421875","9.421875","9.421875","18.3359375","18.3359375","18.3359375"
"1952","25.46875","25.46875","25.46875","13.4453125","13.4453125","13.4453125","10.4453125","10.4453125","10.4453125","135.8828125","135.8828125","135.8828125","200","200","200","10.2109375","10.2109375","10.2109375","11.1953125","11.1953125","11.1953125","9.9765625","9.9765625","9.9765625","9.3515625","9.3515625","9.3515625","18.875","18.875","18.875"
"1953","9.6328125","9.6328125","9.6328125","14.453125","14.453125","14.453125","9.4765625","9.4765625","9.4765625","147.6484375","147.6484375","147.6484375","200","200","200","11.421875","11.421875","11.421875","11.3359375","11.3359375","11.3359375","10","10","10","11.515625","11.515625","11.515625","15.5625","15.5625","15.5625"
"1954","9.6796875","9.6796875","9.6796875","12.921875","12.921875","12.921875","9.2890625","9.2890625","9.2890625","181","181","181","200","200","200","11.046875","11.046875","11.046875","10.8125","10.8125","10.8125","9.859375","9.859375","9.859375","11.390625","11.390625","11.390625","13.515625","13.515625","13.515625"
"1955","9.4296875","9.4296875","9.4296875","10.078125","10.078125","10.078125","9.359375","9.359375","9.359375","200","200","200","200","200","200","10.8671875","10.8671875","10.8671875","9.7578125","9.7578125","9.7578125","9.734375","9.734375","9.734375","11.53125","11.53125","11.53125","14.59375","14.59375","14.59375"
"1956","9.3984375","9.3984375","9.3984375","10.6484375","10.6484375","10.6484375","9.46875","9.46875","9.46875","14.6484375","14.6484375","14.6484375","12.125","12.125","12.125","102.7421875","102.7421875","102.7421875","124.96875","124.96875","124.96875","11.09375","11.09375","11.09375","9.4453125","9.4453125","9.4453125","13.2890625","13.2890625","13.2890625"
"1957","9.4296875","9.4296875","9.4296875","10.2421875","10.2421875","10.2421875","9.3984375","9.3984375","9.3984375","14.6953125","14.6953125","14.6953125","12.0078125","12.0078125","12.0078125","103.0390625","103.0390625","103.0390625","121.8359375","121.8359375","121.8359375","10.8515625","10.8515625","10.8515625","9.390625","9.390625","9.390625","14.3984375","14.3984375","14.3984375"
"1958","9.3828125","9.3828125","9.3828125","10.4609375","10.4609375","10.4609375","9.359375","9.359375","9.359375","15.5546875","15.5546875","15.5546875","11.1640625","11.1640625","11.1640625","102.4375","102.4375","102.4375","130.859375","130.859375","130.859375","10.96875","10.96875","10.96875","11.5546875","11.5546875","11.5546875","15.2421875","15.2421875","15.2421875"
"1959","9.3515625","9.3515625","9.3515625","10.8125","10.8125","10.8125","9.921875","9.921875","9.921875","14.4375","14.4375","14.4375","10.7734375","10.7734375","10.7734375","104.4609375","104.4609375","104.4609375","126.2890625","126.2890625","126.2890625","11.203125","11.203125","11.203125","11.5234375","11.5234375","11.5234375","14.390625","14.390625","14.390625"
"1960","9.421875","9.421875","9.421875","11.125","11.125","11.125","9.375","9.375","9.375","15.3046875","15.3046875","15.3046875","12.3359375","12.3359375","12.3359375","98.7421875","98.7421875","98.7421875","122.5625","122.5625","122.5625","11.1796875","11.1796875","11.1796875","11.359375","11.359375","11.359375","11.5078125","11.5078125","11.5078125"
"1961","9.4140625","9.4140625","9.4140625","11.40625","11.40625","11.40625","9.2109375","9.2109375","9.2109375","61.859375","61.859375","61.859375","9.3671875","9.3671875","9.3671875","10.4609375","10.4609375","10.4609375","123.4140625","123.4140625","123.4140625","9.765625","9.765625","9.765625","10.4765625","10.4765625","10.4765625","11.0078125","11.0078125","11.0078125"
"1962","9.21875","9.21875","9.21875","11.1640625","11.1640625","11.1640625","9.296875","9.296875","9.296875","70.2734375","70.2734375","70.2734375","9.296875","9.296875","9.296875","10.109375","10.109375","10.109375","123.125","123.125","123.125","9.734375","9.734375","9.734375","9.25","9.25","9.25","10.7421875","10.7421875","10.7421875"
"1963","9.296875","9.296875","9.296875","10.890625","10.890625","10.890625","9.3671875","9.3671875","9.3671875","82.25","82.25","82.25","9.3671875","9.3671875","9.3671875","10.0546875","10.0546875","10.0546875","123.6484375","123.6484375","123.6484375","9.78125","9.78125","9.78125","9.28125","9.28125","9.28125","10.71875","10.71875","10.71875"
"1964","9.421875","9.421875","9.421875","10.5703125","10.5703125","10.5703125","9.3125","9.3125","9.3125","53.0234375","53.0234375","53.0234375","9.4140625","9.4140625","9.4140625","9.4765625","9.4765625","9.4765625","120.734375","120.734375","120.734375","9.8203125","9.8203125","9.8203125","9.4609375","9.4609375","9.4609375","10.84375","10.84375","10.84375"
"1965","9.3359375","9.3359375","9.3359375","11.0234375","11.0234375","11.0234375","9.6015625","9.6015625","9.6015625","108.1015625","108.1015625","108.1015625","9.3828125","9.3828125","9.3828125","9.3828125","9.3828125","9.3828125","144.9296875","144.9296875","144.9296875","9.890625","9.890625","9.890625","9.3515625","9.3515625","9.3515625","11.3203125","11.3203125","11.3203125"
"1966","9.421875","9.421875","9.421875","11.125","11.125","11.125","10.9921875","10.9921875","10.9921875","12.078125","12.078125","12.078125","11.5546875","11.5546875","11.5546875","9.3125","9.3125","9.3125","10.578125","10.578125","10.578125","9.546875","9.546875","9.546875","9.453125","9.453125","9.453125","46.75","46.75","46.75"
"1967","9.296875","9.296875","9.296875","10.578125","10.578125","10.578125","9.6171875","9.6171875","9.6171875","12.09375","12.09375","12.09375","11.5","11.5","11.5","9.265625","9.265625","9.265625","10.15625","10.15625","10.15625","9.46875","9.46875","9.46875","9.84375","9.84375","9.84375","48.6875","48.6875","48.6875"
"1968","9.28125","9.28125","9.28125","10.2109375","10.2109375","10.2109375","9.4921875","9.4921875","9.4921875","11.875","11.875","11.875","11.296875","11.296875","11.296875","9.3203125","9.3203125","9.3203125","9.609375","9.609375","9.609375","9.46875","9.46875","9.46875","9.3828125","9.3828125","9.3828125","50.96875","50.96875","50.96875"
"1969","9.421875","9.421875","9.421875","10.5859375","10.5859375","10.5859375","9.546875","9.546875","9.546875","11.078125","11.078125","11.078125","11.453125","11.453125","11.453125","9.390625","9.390625","9.390625","9.984375","9.984375","9.984375","9.3515625","9.3515625","9.3515625","9.3984375","9.3984375","9.3984375","50.109375","50.109375","50.109375"
"1970","9.3671875","9.3671875","9.3671875","10.9375","10.9375","10.9375","9.3125","9.3125","9.3125","11.375","11.375","11.375","11.5","11.5","11.5","9.875","9.875","9.875","9.6484375","9.6484375","9.6484375","9.5","9.5","9.5","9.3515625","9.3515625","9.3515625","40.6015625","40.6015625","40.6015625"
"1971","11.6171875","11.6171875","11.6171875","10.015625","10.015625","10.015625","9.6171875","9.6171875","9.6171875","25.8828125","25.8828125","25.8828125","169.578125","169.578125","169.578125","10.2265625","10.2265625","10.2265625","9.828125","9.828125","9.828125","9.390625","9.390625","9.390625","9.390625","9.390625","9.390625","10.6875","10.6875","10.6875"
"1972","11.6015625","11.6015625","11.6015625","9.5625","9.5625","9.5625","10.6640625","10.6640625","10.6640625","17.3515625","17.3515625","17.3515625","161.6328125","161.6328125","161.6328125","9.3203125","9.3203125","9.3203125","9.890625","9.890625","9.890625","9.6328125","9.6328125","9.6328125","9.4921875","9.4921875","9.4921875","10.671875","10.671875","10.671875"
"1973","11.375","11.375","11.375","10.15625","10.15625","10.15625","11.5","11.5","11.5","23.7265625","23.7265625","23.7265625","170.296875","170.296875","170.296875","9.28125","9.28125","9.28125","10.3671875","10.3671875","10.3671875","9.953125","9.953125","9.953125","9.3828125","9.3828125","9.3828125","10.46875","10.46875","10.46875"
